Date,Open,High,Low,Close,Volume,Ticker,
20080528,5714.3999,5720.3999,5628.5,5648.07324,839000000,XJO,
20080529,5648.1001,5715.7002,5648.1001,5709.41211,947100032,XJO,
20080530,5709.3999,5709.3999,5641.1001,5654.7041,1477299968,XJO,
20080602,5654.7002,5681.5,5595.5,5662.34814,733299968,XJO,
20080603,5662.2998,5662.2998,5568.8999,5574.16504,862600000,XJO,
20080604,5574.2002,5620.2002,5558.7002,5584.48486,837000000,XJO,
20080605,5584.5,5584.5,5514.2998,5530.10693,745100032,XJO,
20080606,5530.1001,5619.2998,5530.1001,5592.08496,691800000,XJO,
20080610,5592.1001,5592.1001,5437.45313,5437.45313,859800000,XJO,
20080611,5437.5,5467.3999,5398,5467.25684,954000000,XJO,
20080612,5467.2998,5467.2998,5326,5329.24414,899000000,XJO,
20080613,5329.2002,5378.14014,5290,5378.14014,917299968,XJO,
20080616,5378.1001,5405.5,5357.2998,5371.68896,696300032,XJO,
20080617,5371.7002,5422.7002,5310.1001,5422.69824,965000000,XJO,
20080618,5422.7002,5444.2002,5385.2002,5443.23486,1074599936,XJO,
20080619,5443.2002,5443.2002,5366.6001,5366.63623,1500400000,XJO,
20080620,5366.6001,5374.8999,5276.2002,5288.27979,1193600000,XJO,
20080623,5288.2998,5293.6001,5211.6001,5283.66797,919900032,XJO,
20080624,5283.7002,5295.2998,5241.6001,5290.02002,987900032,XJO,
20080625,5290,5290,5215,5237.80908,1017500032,XJO,
20080626,5237.7998,5334.1001,5237.7998,5306.96289,1133600000,XJO,
20080627,5307,5307,5144.7002,5236.98682,1241500032,XJO,
20080630,5237,5305.8999,5212,5215.30713,1077900032,XJO,
20080701,5215.2998,5231.8999,5138.87793,5138.87793,740800000,XJO,
20080702,5138.8999,5138.8999,5060.6001,5094.78516,929900032,XJO,
20080703,5094.7998,5094.7998,4969.1001,4998.30615,913800000,XJO,
20080704,4998.2998,5082.1001,4998.2998,5082.08398,736800000,XJO,
20080707,5082.1001,5082.1001,4975.3999,5002.48389,612499968,XJO,
20080708,5002.5,5030.7998,4931.5,4932.93506,812600000,XJO,
20080709,4932.8999,5042.2002,4932.8999,5011.854,908600000,XJO,
20080710,5011.8999,5011.8999,4916.8999,4937.37305,846400000,XJO,
20080711,4937.3999,4990.6001,4931.3999,4979.9082,735000000,XJO,
20080714,4979.8999,4979.8999,4910,4920.99805,681400000,XJO,
20080715,4921,4921,4795.7998,4815.66992,831100032,XJO,
20080716,4815.7002,4885.7998,4787.5,4870.61377,969699968,XJO,
20080717,4870.6001,4932.6001,4862.1001,4901.02979,827200000,XJO,
20080718,4901,4905.3999,4825.7998,4840.36182,728700032,XJO,
20080721,4840.3999,5011.7998,4840.3999,5011.75879,827500032,XJO,
20080722,5011.7998,5011.7998,4947.7998,5005.56299,765100032,XJO,
20080723,5005.6001,5156.1001,5003.8999,5105.27881,946700032,XJO,
20080724,5105.2998,5158.2998,5094.2002,5144.13281,821299968,XJO,
20080725,5144.1001,5144.1001,4939.7998,4970.53906,884300032,XJO,
20080728,4970.5,4970.5,4885.7998,4922.12695,706800000,XJO,
20080729,4922.1001,4922.1001,4819.3999,4847.39404,695600000,XJO,
20080730,4847.3999,4958.3999,4843.2002,4936.68018,608300032,XJO,
20080731,4936.7002,5015.2002,4936.7002,4977.36719,906499968,XJO,
20080801,4977.3999,4977.3999,4869.3999,4904.04004,608700032,XJO,
20080804,4904,4936.3999,4882.7002,4887.71777,491200000,XJO,
20080805,4887.7002,4887.7002,4758.5,4820.43018,880499968,XJO,
20080806,4820.3999,4978.2998,4820.3999,4969.13818,920600000,XJO,
20080807,4969.1001,5004.8999,4940.3999,4983.29883,858800000,XJO,
20080808,4983.2998,4992.6001,4911,4986.2002,778600000,XJO,
20080811,4986.2002,5055.1001,4986.2002,5026.09277,651200000,XJO,
20080812,5026.1001,5072.8999,5008.7002,5053.57617,786600000,XJO,
20080813,5053.6001,5053.6001,4931.7002,4951.59619,792700032,XJO,
20080814,4951.6001,5064.3999,4951.6001,4981.12109,918099968,XJO,
20080815,4981.1001,4999.5,4950.2998,4981.73193,726499968,XJO,
20080818,4981.7002,5031.6001,4934.1001,4984.98096,600800000,XJO,
20080819,4985,4985,4866.36084,4866.36084,733800000,XJO,
20080820,4866.3999,4931.5,4866.3999,4929.48096,874300032,XJO,
20080821,4929.5,4944.5,4868.2002,4875.16504,916000000,XJO,
20080822,4875.2002,4936.6001,4875.2002,4931.38281,1001000000,XJO,
20080825,4931.3999,5036.6001,4931.3999,5014.85205,704200000,XJO,
20080826,5014.8999,5014.8999,4895,5007.49707,657800000,XJO,
20080827,5007.5,5038.2998,4968.5,5011.22021,717800000,XJO,
20080828,5011.2002,5087.7002,5011.2002,5066.521,803400000,XJO,
20080829,5066.5,5146.2998,5066.5,5135.57422,977500032,XJO,
20080901,5135.6001,5135.6001,5093.3999,5118.30811,563000000,XJO,
20080902,5118.2998,5177.2002,5096.5,5115.96582,723900032,XJO,
20080903,5116,5144.2998,5033.7998,5060.02393,889900032,XJO,
20080904,5060,5081.5,4952.2998,4979.5,837000000,XJO,
20080905,4979.5,4979.5,4837.6001,4877.05518,849299968,XJO,
20080908,4877.1001,5081.7002,4877.1001,5067.53906,817400000,XJO,
20080909,5067.5,5067.5,4963.7002,4980.14893,870499968,XJO,
20080910,4980.1001,4980.1001,4848,4905.45898,876099968,XJO,
20080911,4905.5,4917.6001,4811.3999,4814.26807,809100032,XJO,
20080912,4814.2998,4903.8208,4814.2998,4903.8208,768200000,XJO,
20080915,4903.7998,4905.1001,4770.8999,4817.66699,729100032,XJO,
20080916,4817.7002,4817.7002,4685.5,4750.81592,1196999936,XJO,
20080917,4750.7998,4822.3999,4700.6001,4722.18115,1301600000,XJO,
20080918,4722.2002,4722.2002,4527.3999,4607.26807,1875399936,XJO,
20080919,4607.2998,4828.2998,4607.2998,4804.06494,1664600064,XJO,
20080922,4804.1001,5020.53223,4804.1001,5020.53223,1122400000,XJO,
20080923,5020.5,5020.5,4882.1001,4923.53613,624000000,XJO,
20080924,4923.5,4987.5,4916.1001,4981.88916,799900032,XJO,
20080925,4981.8999,4983,4925.2998,4927.37109,786300032,XJO,
20080926,4927.3999,4990.5,4837.8999,4904.75488,796200000,XJO,
20080929,4904.7998,4956.6001,4782.8999,4807.35303,515000000,XJO,
20080930,4807.3999,4807.3999,4540.7002,4600.52002,756000000,XJO,
20081001,4600.5,4794.6001,4600.5,4794.6001,546400000,XJO,
20081002,4794.6001,4832.5,4757.2998,4761.13379,618200000,XJO,
20081003,4761.1001,4761.1001,4633.2002,4695.44678,590899968,XJO,
20081006,4695.3999,4695.3999,4515,4540.3999,316500000,XJO,
20081007,4540.3999,4652.8999,4391.8999,4618.70605,791900032,XJO,
20081008,4618.7002,4618.7002,4381.7998,4388.06396,731400000,XJO,
20081009,4388.1001,4393.7998,4269.8999,4320.93115,975699968,XJO,
20081010,4320.8999,4320.8999,3960.65088,3960.65088,1078499968,XJO,
20081013,3960.69995,4202.2998,3960.69995,4180.71094,945900032,XJO,
20081014,4180.7002,4442.3999,4180.7002,4335.18701,1076999936,XJO,
20081015,4335.2002,4335.2002,4265.3999,4299.99805,844700032,XJO,
20081016,4300,4300,3995.19995,4013.427,867100032,XJO,
20081017,4013.3999,4150.3999,3963.19995,3970.81299,892200000,XJO,
20081020,3970.80005,4142.2998,3970.80005,4142.27783,992200000,XJO,
20081021,4142.2998,4302.5,4142.2998,4302.48486,780099968,XJO,
20081022,4302.5,4302.5,4156.1001,4156.14502,732300032,XJO,
20081023,4156.1001,4156.1001,3973.19995,3974.375,762400000,XJO,
20081024,3974.3999,4029.19995,3830,3869.44312,696099968,XJO,
20081027,3869.3999,3874.5,3761.1001,3809.20093,737800000,XJO,
20081028,3809.19995,3809.19995,3724.80005,3794.58691,881500032,XJO,
20081029,3794.6001,3976.19995,3794.6001,3845.57495,1127900032,XJO,
20081030,3845.6001,4022.3999,3845.6001,4001.11108,1062499968,XJO,
20081031,4001.1001,4018,3938.19995,4017.95996,1037500032,XJO,
20081103,4018,4221.5,4018,4221.46191,767400000,XJO,
20081104,4221.5,4226.7998,4135.8999,4215.08984,562000000,XJO,
20081105,4215.1001,4340.5,4215.1001,4336.56787,1208600064,XJO,
20081106,4336.6001,4336.6001,4144.8999,4149.73584,838000000,XJO,
20081107,4149.7002,4149.7002,3963.80005,4051.27295,743000000,XJO,
20081110,4051.30005,4159.7998,4051.30005,4107.76123,819600000,XJO,
20081111,4107.7998,4107.7998,3926.8999,3960.90991,890300032,XJO,
20081112,3960.8999,3966.69995,3892.69995,3927.30688,842499968,XJO,
20081113,3927.30005,3927.30005,3697.25806,3697.25806,932899968,XJO,
20081114,3697.30005,3858.3999,3697.30005,3748.14111,715299968,XJO,
20081117,3748.1001,3748.1001,3616.3999,3653.04297,659200000,XJO,
20081118,3653,3664.30005,3506.19995,3523.18701,768200000,XJO,
20081119,3523.19995,3570.80005,3438.80005,3499.62988,1020499968,XJO,
20081120,3499.6001,3499.6001,3340.30005,3352.94409,1082599936,XJO,
20081121,3352.8999,3416.5,3217.5,3416.49902,1200199936,XJO,
20081124,3416.5,3441.5,3362,3425.09497,820499968,XJO,
20081125,3425.1001,3623.3999,3425.1001,3623.36304,1147699968,XJO,
20081126,3623.3999,3623.3999,3536.80005,3539.98096,843400000,XJO,
20081127,3540,3659.3999,3540,3587.96802,855900032,XJO,
20081128,3588,3742.51709,3588,3742.51709,1003000000,XJO,
20081201,3742.5,3742.5,3648.80005,3681.18701,723299968,XJO,
20081202,3681.19995,3681.19995,3528.19995,3528.23193,798600000,XJO,
20081203,3528.19995,3621.8999,3497,3533.81812,682400000,XJO,
20081204,3533.80005,3610.80005,3522.3999,3532.42896,807699968,XJO,
20081205,3532.3999,3557.69995,3485.19995,3489.90601,725000000,XJO,
20081208,3489.8999,3647.69995,3489.8999,3631.58301,796499968,XJO,
20081209,3631.6001,3655.6001,3563.3999,3604.34692,762499968,XJO,
20081210,3604.30005,3653.8999,3557.6001,3640.66211,813500032,XJO,
20081211,3640.69995,3670.80005,3550.3999,3598.00708,792400000,XJO,
20081212,3598,3598,3474.1001,3510.38403,722700032,XJO,
20081215,3510.3999,3664.3999,3510.3999,3591.35498,919000000,XJO,
20081216,3591.3999,3591.8999,3507.69995,3556.21094,1006700032,XJO,
20081217,3556.19995,3635.80005,3549.8999,3570.59595,932200000,XJO,
20081218,3570.6001,3581.19995,3516.80005,3581.15503,2072000000,XJO,
20081219,3581.19995,3620.5,3509.1001,3615.66089,1679900032,XJO,
20081222,3615.69995,3627.69995,3552.30005,3557.37305,563800000,XJO,
20081223,3557.3999,3574.3999,3494.30005,3531.36792,613400000,XJO,
20081224,3531.3999,3599.30005,3529.1001,3582.21704,363900000,XJO,
20081229,3582.19995,3657.80005,3572.69995,3621.11011,506800000,XJO,
20081230,3621.1001,3672.5,3597.8999,3654.16089,411600000,XJO,
20081231,3654.19995,3729.80005,3654.19995,3722.31006,360100000,XJO,
20090102,3723.8999,3767.5,3674.80005,3713.7981,332700000,XJO,
20090105,3742.5,3768.3999,3669.80005,3687.04395,680700032,XJO,
20090106,3692,3762.19995,3692,3742.69409,690400000,XJO,
20090107,3769.69995,3817.8999,3767.69995,3779.73193,1020600000,XJO,
20090108,3746.19995,3746.69995,3662.6001,3694.2981,636099968,XJO,
20090109,3706.80005,3741,3696,3735.74902,577900032,XJO,
20090112,3722,3722,3655.80005,3683.32397,530100000,XJO,
20090113,3665.5,3665.5,3610.69995,3654.57495,582200000,XJO,
20090114,3664.69995,3690.80005,3641.1001,3686.96289,623200000,XJO,
20090115,3648,3649.5,3515.1001,3529.53491,672400000,XJO,
20090116,3550,3576.69995,3541.6001,3550.94312,545900032,XJO,
20090119,3556,3602,3556,3589.32397,425300000,XJO,
20090120,3563.5,3563.5,3441,3476.63403,594499968,XJO,
20090121,3459.5,3459.8999,3409.69995,3442.75293,661200000,XJO,
20090122,3457.19995,3492.19995,3445.69995,3486.80591,601200000,XJO,
20090123,3470.8999,3471.19995,3342.69702,3342.69702,828899968,XJO,
20090127,3376,3445.80005,3374,3443.9939,658000000,XJO,
20090128,3451.69995,3505.8999,3417.1001,3495.54297,724899968,XJO,
20090129,3525.19995,3564.1001,3506.6001,3526.16406,788499968,XJO,
20090130,3513.5,3548.3999,3471.6001,3540.71191,812899968,XJO,
20090202,3519.3999,3523.19995,3480.5,3497.44702,596899968,XJO,
20090203,3505.80005,3578.69995,3503.30005,3508.67212,962499968,XJO,
20090204,3503.19995,3514.19995,3428,3437.92603,923400000,XJO,
20090205,3460.30005,3460.8999,3414.5,3428.56104,857400000,XJO,
20090206,3441,3493.19995,3441,3469.87891,755600000,XJO,
20090209,3498.3999,3528.3999,3495.80005,3508.60107,745400000,XJO,
20090210,3515.8999,3523.80005,3462.8999,3488.6521,668200000,XJO,
20090211,3458.3999,3474.427,3409.6001,3474.427,607600000,XJO,
20090212,3475.80005,3553.69995,3474.3999,3514.28589,815299968,XJO,
20090213,3508,3559.5,3507.1001,3559.11011,737699968,XJO,
20090216,3548.80005,3548.80005,3499.69995,3516.91602,562000000,XJO,
20090217,3507.80005,3538.5,3447.5,3464.32593,959900032,XJO,
20090218,3435.30005,3437.6001,3368.1001,3413.198,1030000000,XJO,
20090219,3409.69995,3473.69995,3390.19995,3448.92993,922499968,XJO,
20090220,3449.6001,3450.6001,3381,3402.39404,729800000,XJO,
20090223,3386.8999,3386.8999,3312.6001,3351.20093,803800000,XJO,
20090224,3332.6001,3337,3296.19995,3331.55298,784200000,XJO,
20090225,3355.3999,3382.8999,3315.30005,3327.49097,882800000,XJO,
20090226,3329.5,3366.69995,3320.69995,3345.46191,919200000,XJO,
20090227,3344.30005,3364.19995,3312.3999,3344.51294,1361400064,XJO,
20090302,3329.3999,3330.3999,3233.8999,3250.12988,866000000,XJO,
20090303,3250.6001,3250.6001,3153.5,3219.20801,992300032,XJO,
20090304,3208.19995,3211.19995,3142.5,3166.375,873900032,XJO,
20090305,3200.80005,3218.30005,3178.1001,3188.50391,1032400000,XJO,
20090306,3169.6001,3170.80005,3124.30005,3145.45703,858300032,XJO,
20090309,3165.5,3177.30005,3135.5,3154.479,650400000,XJO,
20090310,3148.5,3184.53101,3120.80005,3184.53101,860600000,XJO,
20090311,3217,3265.3999,3216.3999,3244.375,1076499968,XJO,
20090312,3254.3999,3272.69995,3225,3235.53906,787100032,XJO,
20090313,3255.1001,3353.5,3254.30005,3345.1731,1208000000,XJO,
20090316,3345.80005,3376.3999,3339.8999,3348.42798,1458200064,XJO,
20090317,3351.6001,3451.93701,3350.5,3451.93701,1189500032,XJO,
20090318,3453.6001,3487.5,3435.6001,3446.32007,1455200000,XJO,
20090319,3454.6001,3500.69995,3454.6001,3480.22998,2123800064,XJO,
20090320,3499.1001,3499.19995,3464,3465.80298,1462899968,XJO,
20090323,3469.8999,3550.30005,3456.19995,3550.28711,915500032,XJO,
20090324,3579.30005,3646.19995,3574.8999,3579.97095,1118499968,XJO,
20090325,3564,3626.30005,3558.69995,3609.31201,1003800000,XJO,
20090326,3610.8999,3666.30005,3603.69995,3646.646,1002800000,XJO,
20090327,3656.8999,3706.6001,3656.8999,3672.32788,1136099968,XJO,
20090330,3658,3658.8999,3592.80005,3604.35791,694600000,XJO,
20090331,3586.80005,3622.5,3570.5,3582.146,996600000,XJO,
20090401,3583.6001,3598.69995,3550.8999,3579.73291,1012000000,XJO,
20090402,3593.5,3703.19995,3592.8999,3680.19897,1207800064,XJO,
20090403,3704.6001,3750.1001,3704.6001,3735.62598,1237299968,XJO,
20090406,3733.80005,3763.1001,3733.3999,3756.58203,1068600000,XJO,
20090407,3742.6001,3743.1001,3704.5,3706.30591,1138599936,XJO,
20090408,3691.30005,3691.30005,3610.8999,3619.49512,887699968,XJO,
20090409,3626.80005,3675.19995,3626.1001,3671.55688,719100032,XJO,
20090414,3697,3775.30005,3696.3999,3752.91406,884099968,XJO,
20090415,3746.1001,3763.30005,3734.3999,3747.52588,888000000,XJO,
20090416,3753.19995,3804.19995,3752.30005,3775.71899,928800000,XJO,
20090417,3785.6001,3851.19995,3776.69995,3776.72998,1031600000,XJO,
20090420,3777.8999,3788,3731.69995,3769.04395,929500032,XJO,
20090421,3740.30005,3740.30005,3661,3677.42505,852499968,XJO,
20090422,3689.6001,3701.5,3661.19995,3668.18896,945900032,XJO,
20090423,3677.1001,3745.3999,3675,3743.02197,981299968,XJO,
20090424,3744.6001,3754.3999,3687,3712.27002,979800000,XJO,
20090427,3725,3780.80005,3680.6001,3731.58203,744800000,XJO,
20090428,3728.6001,3777.8999,3701.1001,3708.40088,857800000,XJO,
20090429,3694.6001,3723.8999,3679.80005,3695.32397,1021200000,XJO,
20090430,3713.8999,3799.30005,3713.3999,3780.45898,1130599936,XJO,
20090501,3771.3999,3784,3754.19995,3769.60889,833100032,XJO,
20090504,3781.5,3883,3781.5,3882.99707,1001299968,XJO,
20090505,3902.6001,3943.3999,3880.6001,3890.44702,1235100032,XJO,
20090506,3890.19995,3907.80005,3851.8999,3867.09912,1158000000,XJO,
20090507,3890.6001,3954.19995,3890.1001,3938.69092,1409299968,XJO,
20090508,3919,3943.19995,3906.6001,3941.71289,953699968,XJO,
20090511,3943.19995,3960.3999,3901.3999,3925.95801,1617500032,XJO,
20090512,3914.19995,3914.19995,3856.1001,3877.23193,1161699968,XJO,
20090513,3877.69995,3894.3999,3838.6001,3856.12793,1192499968,XJO,
20090514,3823.1001,3823.3999,3722.69995,3723.38501,1244600064,XJO,
20090515,3743.3999,3791.69995,3741.8999,3773.16895,1132199936,XJO,
20090518,3763.80005,3763.80005,3714.8999,3735.63892,774499968,XJO,
20090519,3759.1001,3821.19995,3758.3999,3817.30493,1099399936,XJO,
20090520,3826.1001,3831.5,3791.5,3824.62402,1019200000,XJO,
20090521,3824.80005,3830.30005,3792.19995,3813.89404,1136300032,XJO,
20090522,3795.5,3796.19995,3751.80005,3761.58301,1001600000,XJO,
20090525,3763.69995,3784.5,3722,3737.91089,835000000,XJO,
20090526,3736.19995,3788.44702,3723.1001,3788.44702,1024499968,XJO,
20090527,3798.8999,3836.8999,3798.5,3801.08691,1378499968,XJO,
20090528,3782.5,3783.19995,3737.30005,3755.66504,1141500032,XJO,
20090529,3774.19995,3822.80005,3771.19995,3817.96606,1947900032,XJO,
20090601,3826.3999,3895,3810.19995,3894.42505,1268300032,XJO,
20090602,3912.19995,3966.6001,3912.19995,3955.34595,1556099968,XJO,
20090603,3951.5,4017.19995,3945.8999,4017.18188,1617600000,XJO,
20090604,3993.30005,3995,3926.3999,3934.63989,1555299968,XJO,
20090605,3937.80005,4021.30005,3937.80005,3971.15796,1538700032,XJO,
20090609,3959.19995,3995.8999,3934.85693,3934.85693,1437799936,XJO,
20090610,3952.3999,4024.40698,3951.3999,4024.40698,1521200000,XJO,
20090611,4021.5,4053,4019.19995,4047.2229,1417699968,XJO,
20090612,4044.8999,4079.3999,4037.5,4062.20093,1586200064,XJO,
20090615,4048.80005,4058.80005,4031.69995,4031.71509,1659100032,XJO,
20090616,4014.3999,4016.1001,3953.6001,3962.48096,1274099968,XJO,
20090617,3943.80005,3943.8999,3874.80005,3904.12988,1464000000,XJO,
20090618,3896.1001,3921.3999,3871.5,3892.0769,1532800000,XJO,
20090619,3899.6001,3933.80005,3899,3899.55811,1358800000,XJO,
20090622,3908.8999,3931.19995,3897.6001,3918.1709,1028400000,XJO,
20090623,3887.80005,3887.80005,3791.5,3796.90894,1130400000,XJO,
20090624,3802.19995,3811.8999,3767.8999,3806.99097,1062300032,XJO,
20090625,3814.69995,3857.5,3812,3855.99292,993900032,XJO,
20090626,3863.6001,3915.6001,3863.6001,3903.84692,1114200064,XJO,
20090629,3899.3999,3926.69995,3882.6001,3886.90991,870300032,XJO,
20090630,3900,3955.5,3899.8999,3954.89209,1267600000,XJO,
20090701,3939.5,3939.5,3859.30005,3874.021,853900032,XJO,
20090702,3887.69995,3910.19995,3872.80005,3877.29199,979600000,XJO,
20090703,3859.19995,3859.19995,3804.1001,3828.20996,811800000,XJO,
20090706,3821,3821.3999,3767.80005,3783.70288,711299968,XJO,
20090707,3776.80005,3786.69995,3761.69995,3766.88696,778000000,XJO,
20090708,3750.30005,3767.948,3709.19995,3767.948,1114499968,XJO,
20090709,3766,3769.8999,3742,3763.3291,900499968,XJO,
20090710,3763.3999,3796.69995,3763.30005,3794.08105,729800000,XJO,
20090713,3790.30005,3792.5,3735.6001,3737.46704,744300032,XJO,
20090714,3758.19995,3867.13696,3758.19995,3867.13696,794099968,XJO,
20090715,3870.80005,3930.19995,3870.6001,3924.51807,926899968,XJO,
20090716,3945.19995,4022.30005,3943.69995,3995.625,1104000000,XJO,
20090717,4002,4026.69995,3989.3999,4000.76611,846400000,XJO,
20090720,4006.80005,4066.8999,4006.80005,4050.29004,818200000,XJO,
20090721,4060,4083.6001,4043.69995,4050.67798,915800000,XJO,
20090722,4055.1001,4074.6001,4046.19995,4068.45703,1047100032,XJO,
20090723,4058.8999,4069.8999,4047.30005,4064.06909,1190200064,XJO,
20090724,4081.30005,4122.1001,4081.30005,4089.76392,1185100032,XJO,
20090727,4097.5,4153.7998,4097.5,4139.57422,996800000,XJO,
20090728,4140,4177.8999,4138.7002,4169.53223,1192899968,XJO,
20090729,4156.2998,4180.5,4142.3999,4142.77588,1338400000,XJO,
20090730,4137.2998,4201.7998,4134.2998,4190.4502,1342000000,XJO,
20090731,4213.5,4247.8999,4208.5,4243.979,1688099968,XJO,
20090803,4245.8999,4282.8999,4244.6001,4263.37109,976300032,XJO,
20090804,4291.2998,4340,4291.2998,4309.28906,1861500032,XJO,
20090805,4320.6001,4320.6001,4264.49219,4264.49219,5356899840,XJO,
20090806,4272.3999,4327.6001,4271.7998,4326.33105,1383500032,XJO,
20090807,4314.8999,4314.8999,4275.2998,4299.44385,1042600000,XJO,
20090810,4311.8999,4347.8999,4300,4304.11182,1499699968,XJO,
20090811,4298,4332.8999,4279,4331.96924,1178400000,XJO,
20090812,4320.7002,4351.7002,4294.5,4343.05908,1169299968,XJO,
20090813,4351.6001,4435.90918,4351.6001,4435.90918,1643900032,XJO,
20090814,4447.7002,4509.5,4445.3999,4461.00684,1540700032,XJO,
20090817,4451,4451,4388.3999,4388.44824,1019200000,XJO,
20090818,4375.7002,4398,4352.1001,4381.59912,1119100032,XJO,
20090819,4392.7998,4437.2002,4367.8999,4373.84717,1423900032,XJO,
20090820,4397.8999,4425.1001,4367.1001,4377.53418,1292700032,XJO,
20090821,4378.6001,4379.8999,4260.7002,4290.56104,2419200000,XJO,
20090824,4291.6001,4426.10205,4290.6001,4426.10205,1180999936,XJO,
20090825,4422.1001,4432.8999,4389.8999,4405.81982,1233400064,XJO,
20090826,4406.8999,4468.8999,4406.8999,4454.45117,1856700032,XJO,
20090827,4450,4461.2998,4424.8999,4450.75,1617699968,XJO,
20090828,4460.3999,4492.6001,4459.7998,4489.58789,1618800000,XJO,
20090831,4485.7002,4537.2002,4471.5,4479.13379,1766599936,XJO,
20090901,4476.6001,4523.7002,4466,4514.60596,1256600064,XJO,
20090902,4491.6001,4491.6001,4412,4438.20508,1369699968,XJO,
20090903,4433.2002,4446.7002,4410,4429.56787,1191699968,XJO,
20090904,4442.3999,4477,4434,4435.51709,1445799936,XJO,
20090907,4443.1001,4467.6001,4441,4454.39404,1558700032,XJO,
20090908,4461.1001,4527,4461.1001,4523.75684,1550800000,XJO,
20090909,4532.2002,4554.7002,4504.2002,4522.2168,1519200000,XJO,
20090910,4523.2998,4577.2998,4523.2998,4570.75488,1668800000,XJO,
20090911,4570.7998,4608.6001,4570.7998,4596.07617,1450899968,XJO,
20090914,4595.7002,4595.7002,4518.7998,4531.11377,1136400000,XJO,
20090915,4541.7002,4585.2002,4526.8999,4540.34912,1709400064,XJO,
20090916,4552.7002,4651.2002,4551.7998,4650.40186,1621100032,XJO,
20090917,4662.2002,4749.7002,4662.2002,4714.90918,1899699968,XJO,
20090918,4702.5,4702.7998,4658.5,4693.24316,1719600000,XJO,
20090921,4687.3999,4701.7002,4665.8999,4677.38281,1041600000,XJO,
20090922,4672,4683.6001,4656.1001,4663.69385,1079800064,XJO,
20090923,4675.6001,4735.6001,4675.6001,4734.13721,1104800000,XJO,
20090924,4719.8999,4726.5,4692.2998,4701.20313,1152899968,XJO,
20090925,4686.2002,4727,4639.3999,4713.25879,1842599936,XJO,
20090928,4703.7998,4705.5,4645,4677.38184,937100032,XJO,
20090929,4696.7998,4767.8999,4696.7998,4753.125,1127299968,XJO,
20090930,4746.7002,4767.7998,4730,4743.63916,1331800064,XJO,
20091001,4738.7998,4757.7002,4696.8999,4701.13281,1041500032,XJO,
20091002,4671.6001,4671.6001,4601.5,4601.65088,1033100032,XJO,
20091005,4601.2998,4618.2998,4573.27393,4573.27393,439100000,XJO,
20091006,4589.2998,4641.2998,4582.8999,4591.61523,1003000000,XJO,
20091007,4613,4708.2998,4612.7998,4695.70801,1190700032,XJO,
20091008,4698.5,4780,4687.8999,4768.58594,1295100032,XJO,
20091009,4780.2998,4803.5,4749.6001,4752.85303,1310800000,XJO,
20091012,4761.2002,4786.2998,4736.8999,4739.8252,886099968,XJO,
20091013,4743.8999,4797.2002,4743.8999,4785.66992,1072499968,XJO,
20091014,4782.1001,4840.1001,4781.1001,4831.12598,1019600000,XJO,
20091015,4845.3999,4895.2998,4845.3999,4859.88721,1388199936,XJO,
20091016,4858.8999,4877.1001,4834.5,4836.44678,962200000,XJO,
20091019,4830.3999,4830.3999,4772.1001,4792.78906,823800000,XJO,
20091020,4808.7002,4871.2998,4808.2998,4846.24902,1388099968,XJO,
20091021,4837.8999,4842.3999,4819.2002,4838.64014,1304700032,XJO,
20091022,4830.5,4844.8999,4809.2002,4812.76123,1127100032,XJO,
20091023,4826.5,4868,4826.5,4859.40381,1710499968,XJO,
20091026,4845.7998,4848.7998,4811.6001,4830.28809,866200000,XJO,
20091027,4813.7002,4813.7002,4751.3999,4753.5332,1382400000,XJO,
20091028,4751.2002,4764.2002,4682.7002,4685.13623,1314200064,XJO,
20091029,4653.2002,4654,4562.5,4574.74902,1584300032,XJO,
20091030,4602.7002,4673.6001,4602.7002,4643.23096,1588600064,XJO,
20091102,4611,4611.2998,4517.6001,4540.41699,1040099968,XJO,
20091103,4548.2998,4579.2002,4517.6001,4531.46924,734899968,XJO,
20091104,4533.8999,4559.5,4518,4540.11084,1086300032,XJO,
20091105,4536.5,4558.7002,4502.5,4507.98779,1219100032,XJO,
20091106,4528,4594.03906,4527.5,4594.03906,1097699968,XJO,
20091109,4596.7998,4680.2998,4596.5,4674.94189,1194800000,XJO,
20091110,4696.5,4756.7998,4695.6001,4733.56592,1332999936,XJO,
20091111,4736.7002,4768,4734.5,4757.0249,1183100032,XJO,
20091112,4760.8999,4796.6001,4746.3999,4747.88623,1022499968,XJO,
20091113,4732.6001,4732.6001,4690.8999,4706.43896,1048700032,XJO,
20091116,4715.8999,4760.5,4715.8999,4755.18506,1120600064,XJO,
20091117,4768.2002,4799,4729.3999,4729.44678,1150700032,XJO,
20091118,4737,4780.3999,4733.7998,4739.04004,1151800064,XJO,
20091119,4744.2998,4761.2998,4728.8999,4749.22412,953000000,XJO,
20091120,4734,4734,4673.2002,4685.76318,836200000,XJO,
20091123,4688.7998,4725.3999,4681.1001,4717.03906,782499968,XJO,
20091124,4724.3999,4763.8999,4685,4685.04688,943400000,XJO,
20091125,4691,4722.8999,4673.2002,4722.229,1287600000,XJO,
20091126,4731.2998,4751.2998,4698.2002,4708.646,964099968,XJO,
20091127,4674.1001,4674.1001,4562.7002,4572.06689,1236000000,XJO,
20091130,4592.7998,4707.8999,4592.7998,4701.3501,1042899968,XJO,
