Date,Open,High,Low,Close,Volume,Ticker
30/05/2017,78.949997,79.660004,78.5,79.440002,2882295,CBA
31/05/2017,79.5,80.464996,79.129997,79.650002,5964569,CBA
1/06/2017,79.5,80.139999,79.150002,79.620003,2564771,CBA
2/06/2017,80,80.480003,79.720001,80.379997,2916748,CBA
5/06/2017,80.120003,80.120003,79,79.309998,3534212,CBA
6/06/2017,79,79.080002,78.150002,78.150002,3629209,CBA
7/06/2017,78.220001,78.889999,77.650002,78.5,2732421,CBA
8/06/2017,78.010002,79.300003,77.970001,79.050003,2149650,CBA
9/06/2017,78.980003,79.459999,78.660004,79.190002,2233945,CBA
13/06/2017,79.5,81.129997,79.459999,81.129997,4117682,CBA
14/06/2017,81.330002,82.300003,81.300003,82.300003,5736170,CBA
15/06/2017,82.599998,82.629997,81.5,81.699997,10569256,CBA
16/06/2017,81.699997,82.199997,81.629997,81.860001,2920351,CBA
19/06/2017,81.940002,82.790001,81.910004,82.790001,2477905,CBA
20/06/2017,82.870003,83.059998,81.889999,82.239998,4348940,CBA
21/06/2017,81.690002,81.730003,80.730003,80.800003,3260528,CBA
22/06/2017,81.010002,82.235001,81,81.879997,2808912,CBA
23/06/2017,81.699997,81.779999,80.910004,81.25,2976353,CBA
26/06/2017,81.339996,81.720001,81.199997,81.550003,2923487,CBA
27/06/2017,81.550003,82.32,81.550003,82.080002,2265951,CBA
28/06/2017,81.800003,82.870003,81.639999,82.709999,2878203,CBA
29/06/2017,83.970001,84.370003,83.790001,84.019997,3805387,CBA
30/06/2017,83.459999,83.480003,82.809998,82.809998,7045122,CBA
3/07/2017,82.830002,83.190002,82.150002,82.440002,2255385,CBA
4/07/2017,83.419998,84.269997,83.330002,84,4322331,CBA
5/07/2017,83.860001,83.889999,83.370003,83.639999,2363393,CBA
6/07/2017,83.919998,83.959999,82.910004,83.010002,2456675,CBA
7/07/2017,82.139999,82.620003,81.800003,82.129997,3770476,CBA
10/07/2017,82.599998,83.150002,82.489998,82.809998,2873284,CBA
11/07/2017,82.5,83.279999,82.099998,82.940002,2325760,CBA
12/07/2017,82.739998,82.75,81.779999,82.120003,3007799,CBA
13/07/2017,82.800003,82.910004,82.18,82.559998,2903674,CBA
14/07/2017,82.800003,83.199997,82.68,83.120003,2669648,CBA
17/07/2017,82.900002,83.279999,82.599998,82.940002,1406194,CBA
18/07/2017,82.980003,83.080002,81.300003,81.400002,3623819,CBA
19/07/2017,83.089996,84.099998,83.010002,83.809998,5554084,CBA
20/07/2017,84.980003,85.050003,84.050003,84.559998,4596038,CBA
21/07/2017,83.620003,84.620003,83.43,83.970001,2540691,CBA
24/07/2017,83.230003,83.57,82.980003,83.57,2062552,CBA
